Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
2B,Starlin Castro (11057317),Starlin Castro,11057317,2B,3900,NYM@MIA 08/11/2018 07:10PM ET,MIA,6.96
OF,Jake Marisnick (11057338),Jake Marisnick,11057338,OF,3800,SEA@HOU 08/11/2018 07:10PM ET,HOU,4.34
OF,Gerardo Parra (11057334),Gerardo Parra,11057334,OF,3800,LAD@COL 08/11/2018 08:10PM ET,COL,5.83
2B,DJ LeMahieu (11057337),DJ LeMahieu,11057337,2B,3800,LAD@COL 08/11/2018 08:10PM ET,COL,8.02
1B/2B,Ryan McMahon (11057344),Ryan McMahon,11057344,1B/2B,3800,LAD@COL 08/11/2018 08:10PM ET,COL,3.47
OF,Adam Jones (11057331),Adam Jones,11057331,OF,3800,BOS@BAL 08/11/2018 07:05PM ET,BAL,6.94
OF,Brian Goodwin (11057339),Brian Goodwin,11057339,OF,3800,STL@KC 08/11/2018 07:15PM ET,KC,3.55
OF,Marcell Ozuna (11057340),Marcell Ozuna,11057340,OF,3800,STL@KC 08/11/2018 07:15PM ET,STL,6.73
2B/SS,Adalberto Mondesi (11057342),Adalberto Mondesi,11057342,2B/SS,3800,STL@KC 08/11/2018 07:15PM ET,KC,7.77
C,Elias Diaz (11057322),Elias Diaz,11057322,C,3800,PIT@SF 08/11/2018 09:05PM ET,PIT,5.76
SS,Marcus Semien (11057341),Marcus Semien,11057341,SS,3800,OAK@LAA 08/11/2018 09:07PM ET,OAK,7.16
2B/OF,Trevor Plouffe (11057332),Trevor Plouffe,11057332,2B/OF,3800,PHI@SD 08/11/2018 08:40PM ET,PHI,3.43
1B,Eric Hosmer (11057335),Eric Hosmer,11057335,1B,3800,PHI@SD 08/11/2018 08:40PM ET,SD,6.88
C,Kurt Suzuki (11057347),Kurt Suzuki,11057347,C,3700,MIL@ATL 08/11/2018 07:10PM ET,ATL,6.28
2B,Jonathan Schoop (11057354),Jonathan Schoop,11057354,2B,3700,MIL@ATL 08/11/2018 07:10PM ET,MIL,6.85
OF,Adam Duvall (11057358),Adam Duvall,11057358,OF,3700,MIL@ATL 08/11/2018 07:10PM ET,ATL,5.78
2B,Jason Kipnis (11057352),Jason Kipnis,11057352,2B,3700,CLE@CWS 08/11/2018 07:10PM ET,CLE,6.39
1B,Ian Desmond (11057346),Ian Desmond,11057346,1B,3700,LAD@COL 08/11/2018 08:10PM ET,COL,7.55
C,Tom Murphy (11057360),Tom Murphy,11057360,C,3700,LAD@COL 08/11/2018 08:10PM ET,COL,4.23
1B/OF,Trey Mancini (11057362),Trey Mancini,11057362,1B/OF,3700,BOS@BAL 08/11/2018 07:05PM ET,BAL,6.07
1B,Lucas Duda (11057350),Lucas Duda,11057350,1B,3700,STL@KC 08/11/2018 07:15PM ET,KC,6.51
OF,Brett Phillips (11057361),Brett Phillips,11057361,OF,3700,STL@KC 08/11/2018 07:15PM ET,KC,4.08
SS,Brandon Crawford (11057336),Brandon Crawford,11057336,SS,3700,PIT@SF 08/11/2018 09:05PM ET,SF,6.91
C,Buster Posey (11057351),Buster Posey,11057351,C,3700,PIT@SF 08/11/2018 09:05PM ET,SF,7.06
2B/OF,Alen Hanson (11057356),Alen Hanson,11057356,2B/OF,3700,PIT@SF 08/11/2018 09:05PM ET,SF,6.17
OF,Steven Duggar (11057364),Steven Duggar,11057364,OF,3700,PIT@SF 08/11/2018 09:05PM ET,SF,7
OF,Jordan Luplow (11057365),Jordan Luplow,11057365,OF,3700,PIT@SF 08/11/2018 09:05PM ET,PIT,4.2
OF,Mark Canha (11057355),Mark Canha,11057355,OF,3700,OAK@LAA 08/11/2018 09:07PM ET,OAK,6.72
1B,Matt Olson (11057359),Matt Olson,11057359,1B,3700,OAK@LAA 08/11/2018 09:07PM ET,OAK,7.28
OF,Austin Jackson (11057348),Austin Jackson,11057348,OF,3700,NYM@MIA 08/11/2018 07:10PM ET,NYM,4.54
3B,Todd Frazier (11057349),Todd Frazier,11057349,3B,3700,NYM@MIA 08/11/2018 07:10PM ET,NYM,6.90
1B,Wilmer Flores (11057353),Wilmer Flores,11057353,1B,3700,NYM@MIA 08/11/2018 07:10PM ET,NYM,5.69
C,Tyler Flowers (11057371),Tyler Flowers,11057371,C,3600,MIL@ATL 08/11/2018 07:10PM ET,ATL,6.02
OF,Melky Cabrera (11057366),Melky Cabrera,11057366,OF,3600,CLE@CWS 08/11/2018 07:10PM ET,CLE,4.69
3B,Yandy Diaz (11057389),Yandy Diaz,11057389,3B,3600,CLE@CWS 08/11/2018 07:10PM ET,CLE,9
1B/3B,J.D. Davis (11057377),J.D. Davis,11057377,1B/3B,3600,SEA@HOU 08/11/2018 07:10PM ET,HOU,3.33
1B,Yuli Gurriel (11057388),Yuli Gurriel,11057388,1B,3600,SEA@HOU 08/11/2018 07:10PM ET,HOU,7.08
2B/SS,Garrett Hampson (11057386),Garrett Hampson,11057386,2B/SS,3600,LAD@COL 08/11/2018 08:10PM ET,COL,6.29
3B/OF,Danny Valencia (11057372),Danny Valencia,11057372,3B/OF,3600,BOS@BAL 08/11/2018 07:05PM ET,BAL,5.65
2B/3B,Breyvic Valera (11057374),Breyvic Valera,11057374,2B/3B,3600,BOS@BAL 08/11/2018 07:05PM ET,BAL,2.10
OF,Dexter Fowler (11057369),Dexter Fowler,11057369,OF,3600,STL@KC 08/11/2018 07:15PM ET,STL,5.34
2B/SS,Yairo Munoz (11057382),Yairo Munoz,11057382,2B/SS,3600,STL@KC 08/11/2018 07:15PM ET,STL,5.45
OF,Tyler O'Neill (11057384),Tyler O'Neill,11057384,OF,3600,STL@KC 08/11/2018 07:15PM ET,STL,5.35
1B/3B,Pablo Sandoval (11057367),Pablo Sandoval,11057367,1B/3B,3600,PIT@SF 08/11/2018 09:05PM ET,SF,4.62
1B/OF,Austin Slater (11057379),Austin Slater,11057379,1B/OF,3600,PIT@SF 08/11/2018 09:05PM ET,SF,5.74
2B,Jed Lowrie (11057370),Jed Lowrie,11057370,2B,3600,OAK@LAA 08/11/2018 09:07PM ET,OAK,7.68
OF,Dustin Fowler (11057385),Dustin Fowler,11057385,OF,3600,OAK@LAA 08/11/2018 09:07PM ET,OAK,5.22
OF,Nick Martini (11057543),Nick Martini,11057543,OF,3600,OAK@LAA 08/11/2018 09:07PM ET,OAK,4.5
C,Jorge Alfaro (11057376),Jorge Alfaro,11057376,C,3600,PHI@SD 08/11/2018 08:40PM ET,PHI,5.4
OF,Yoenis Cespedes (11057381),Yoenis Cespedes,11057381,OF,3600,NYM@MIA 08/11/2018 07:10PM ET,NYM,8.60
OF,Rajai Davis (11057392),Rajai Davis,11057392,OF,3500,CLE@CWS 08/11/2018 07:10PM ET,CLE,4.36
OF,Leury Garcia (11057400),Leury Garcia,11057400,OF,3500,CLE@CWS 08/11/2018 07:10PM ET,CWS,6.07
C,Yan Gomes (11057403),Yan Gomes,11057403,C,3500,CLE@CWS 08/11/2018 07:10PM ET,CLE,6.38
2B/3B,Erik Gonzalez (11057405),Erik Gonzalez,11057405,2B/3B,3500,CLE@CWS 08/11/2018 07:10PM ET,CLE,3.58
1B/3B,Matt Davidson (11057418),Matt Davidson,11057418,1B/3B,3500,CLE@CWS 08/11/2018 07:10PM ET,CWS,6.68
OF,Kyle Tucker (11057413),Kyle Tucker,11057413,OF,3500,SEA@HOU 08/11/2018 07:10PM ET,HOU,4.06
2B/OF,Dee Gordon (11057454),Dee Gordon,11057454,2B/OF,3500,SEA@HOU 08/11/2018 07:10PM ET,SEA,6.93
1B/OF,Matt Holliday (11057393),Matt Holliday,11057393,1B/OF,3500,LAD@COL 08/11/2018 08:10PM ET,COL,0
OF,Alex Verdugo (11057412),Alex Verdugo,11057412,OF,3500,LAD@COL 08/11/2018 08:10PM ET,LAD,6.36
2B/SS,Brock Holt (11057401),Brock Holt,11057401,2B/SS,3500,BOS@BAL 08/11/2018 07:05PM ET,BOS,5.72
C,Salvador Perez (11057397),Salvador Perez,11057397,C,3500,STL@KC 08/11/2018 07:15PM ET,KC,6.96
SS,Adeiny Hechavarria (11057407),Adeiny Hechavarria,11057407,SS,3500,PIT@SF 08/11/2018 09:05PM ET,PIT,5.81
OF,Stephen Piscotty (11057404),Stephen Piscotty,11057404,OF,3500,OAK@LAA 08/11/2018 09:07PM ET,OAK,6.90
C,Wilson Ramos (11057395),Wilson Ramos,11057395,C,3500,PHI@SD 08/11/2018 08:40PM ET,PHI,7.65
2B/3B,Cory Spangenberg (11057408),Cory Spangenberg,11057408,2B/3B,3500,PHI@SD 08/11/2018 08:40PM ET,SD,4.53
OF,Manuel Margot (11057410),Manuel Margot,11057410,OF,3500,PHI@SD 08/11/2018 08:40PM ET,SD,6.39
3B/OF,Jose Bautista (11057390),Jose Bautista,11057390,3B/OF,3500,NYM@MIA 08/11/2018 07:10PM ET,NYM,5.70
C,Devin Mesoraco (11057396),Devin Mesoraco,11057396,C,3500,NYM@MIA 08/11/2018 07:10PM ET,NYM,5.14
3B/SS,Miguel Rojas (11057398),Miguel Rojas,11057398,3B/SS,3500,NYM@MIA 08/11/2018 07:10PM ET,MIA,5.35
2B,Jeff McNeil (11057411),Jeff McNeil,11057411,2B,3500,NYM@MIA 08/11/2018 07:10PM ET,NYM,6.2
C,Welington Castillo (11057415),Welington Castillo,11057415,C,3400,CLE@CWS 08/11/2018 07:10PM ET,CWS,6.46
OF,Avisail Garcia (11057417),Avisail Garcia,11057417,OF,3400,CLE@CWS 08/11/2018 07:10PM ET,CWS,7.56
OF,Tyler Naquin (11057420),Tyler Naquin,11057420,OF,3400,CLE@CWS 08/11/2018 07:10PM ET,CLE,4.66
OF,Greg Allen (11057430),Greg Allen,11057430,OF,3400,CLE@CWS 08/11/2018 07:10PM ET,CLE,4.59
OF,Raimel Tapia (11057422),Raimel Tapia,11057422,OF,3400,LAD@COL 08/11/2018 08:10PM ET,COL,3.21
C/OF,Blake Swihart (11057423),Blake Swihart,11057423,C/OF,3400,BOS@BAL 08/11/2018 07:05PM ET,BOS,3.33
1B,Ryan O'Hearn (11057431),Ryan O'Hearn,11057431,1B,3400,STL@KC 08/11/2018 07:15PM ET,KC,5.17
SS,Jordy Mercer (11057416),Jordy Mercer,11057416,SS,3400,PIT@SF 08/11/2018 09:05PM ET,PIT,5.93
3B,Colin Moran (11057426),Colin Moran,11057426,3B,3400,PIT@SF 08/11/2018 09:05PM ET,PIT,5.56
C,Francisco Arcia (11057414),Francisco Arcia,11057414,C,3400,OAK@LAA 08/11/2018 09:07PM ET,LAA,8.1
3B,Kaleb Cowart (11057421),Kaleb Cowart,11057421,3B,3400,OAK@LAA 08/11/2018 09:07PM ET,LAA,3.57
2B/OF,Chad Pinder (11057427),Chad Pinder,11057427,2B/OF,3400,OAK@LAA 08/11/2018 09:07PM ET,OAK,5.72
C,Austin Hedges (11057425),Austin Hedges,11057425,C,3400,PHI@SD 08/11/2018 08:40PM ET,SD,6.27
OF,Magneuris Sierra (11057429),Magneuris Sierra,11057429,OF,3400,NYM@MIA 08/11/2018 07:10PM ET,MIA,2.6
C,Manny Pina (11057433),Manny Pina,11057433,C,3300,MIL@ATL 08/11/2018 07:10PM ET,MIL,5.19
C,Dustin Garneau (11057438),Dustin Garneau,11057438,C,3300,CLE@CWS 08/11/2018 07:10PM ET,CWS,7
2B,Yoan Moncada (11057448),Yoan Moncada,11057448,2B,3300,CLE@CWS 08/11/2018 07:10PM ET,CWS,7.44
3B,Kyle Seager (11057435),Kyle Seager,11057435,3B,3300,SEA@HOU 08/11/2018 07:10PM ET,SEA,6.86
C,Max Stassi (11057436),Max Stassi,11057436,C,3300,SEA@HOU 08/11/2018 07:10PM ET,HOU,5.51
1B,Daniel Vogelbach (11057441),Daniel Vogelbach,11057441,1B,3300,SEA@HOU 08/11/2018 07:10PM ET,SEA,4.48
C,Tony Wolters (11057440),Tony Wolters,11057440,C,3300,LAD@COL 08/11/2018 08:10PM ET,COL,4.10
C,Sandy Leon (11057434),Sandy Leon,11057434,C,3300,BOS@BAL 08/11/2018 07:05PM ET,BOS,4.81
3B/SS,Jung Ho Kang (11057444),Jung Ho Kang,11057444,3B/SS,3300,PIT@SF 08/11/2018 09:05PM ET,PIT,0
OF,Ramon Laureano (11057432),Ramon Laureano,11057432,OF,3300,OAK@LAA 08/11/2018 09:07PM ET,OAK,7
3B,Christian Villanueva (11057439),Christian Villanueva,11057439,3B,3300,PHI@SD 08/11/2018 08:40PM ET,SD,6.35
OF,Franmil Reyes (11057443),Franmil Reyes,11057443,OF,3300,PHI@SD 08/11/2018 08:40PM ET,SD,5.84
3B/SS,Jose Reyes (11057329),Jose Reyes,11057329,3B/SS,3300,NYM@MIA 08/11/2018 07:10PM ET,NYM,2.98
OF,Matt den Dekker (11057437),Matt den Dekker,11057437,OF,3300,NYM@MIA 08/11/2018 07:10PM ET,NYM,0.75
C,Kevin Plawecki (11057442),Kevin Plawecki,11057442,C,3300,NYM@MIA 08/11/2018 07:10PM ET,NYM,5.54
1B/OF,Garrett Cooper (11057446),Garrett Cooper,11057446,1B/OF,3300,NYM@MIA 08/11/2018 07:10PM ET,MIA,2.93
1B,Peter Alonso (11057449),Peter Alonso,11057449,1B,3300,NYM@MIA 08/11/2018 07:10PM ET,NYM,0
1B/2B,Brad Miller (11057464),Brad Miller,11057464,1B/2B,3200,MIL@ATL 08/11/2018 07:10PM ET,MIL,5.33
SS,Dansby Swanson (11057469),Dansby Swanson,11057469,SS,3200,MIL@ATL 08/11/2018 07:10PM ET,ATL,6.16
SS,Tim Anderson (11057472),Tim Anderson,11057472,SS,3200,CLE@CWS 08/11/2018 07:10PM ET,CWS,7.34
OF,Eloy Jimenez (11057474),Eloy Jimenez,11057474,OF,3200,CLE@CWS 08/11/2018 07:10PM ET,CWS,0
C,Chris Iannetta (11057450),Chris Iannetta,11057450,C,3200,LAD@COL 08/11/2018 08:10PM ET,COL,5.44
OF,Noel Cuevas (11057459),Noel Cuevas,11057459,OF,3200,LAD@COL 08/11/2018 08:10PM ET,COL,2.92
C,Austin Barnes (11057463),Austin Barnes,11057463,C,3200,LAD@COL 08/11/2018 08:10PM ET,LAD,3.08
1B,Chris Davis (11057453),Chris Davis,11057453,1B,3200,BOS@BAL 08/11/2018 07:05PM ET,BAL,5.35
3B/OF,Jace Peterson (11057466),Jace Peterson,11057466,3B/OF,3200,BOS@BAL 08/11/2018 07:05PM ET,BAL,4.67
2B/SS,Tzu-Wei Lin (11057470),Tzu-Wei Lin,11057470,2B/SS,3200,BOS@BAL 08/11/2018 07:05PM ET,BOS,2.3
OF,Alex Gordon (11057452),Alex Gordon,11057452,OF,3200,STL@KC 08/11/2018 07:15PM ET,KC,5.66
OF,Jorge Bonifacio (11057458),Jorge Bonifacio,11057458,OF,3200,STL@KC 08/11/2018 07:15PM ET,KC,5.68
OF,Jorge Soler (11057468),Jorge Soler,11057468,OF,3200,STL@KC 08/11/2018 07:15PM ET,KC,7.62
2B,Joe Panik (11057462),Joe Panik,11057462,2B,3200,PIT@SF 08/11/2018 09:05PM ET,SF,5.57
OF,Matt Joyce (11057451),Matt Joyce,11057451,OF,3200,OAK@LAA 08/11/2018 09:07PM ET,OAK,5.27
1B/3B,Jefry Marte (11057456),Jefry Marte,11057456,1B/3B,3200,OAK@LAA 08/11/2018 09:07PM ET,LAA,3.26
2B,Franklin Barreto (11057473),Franklin Barreto,11057473,2B,3200,OAK@LAA 08/11/2018 09:07PM ET,OAK,5.52
2B/3B,David Fletcher (11057476),David Fletcher,11057476,2B/3B,3200,OAK@LAA 08/11/2018 09:07PM ET,LAA,5.13
C,Andrew Knapp (11057461),Andrew Knapp,11057461,C,3200,PHI@SD 08/11/2018 08:40PM ET,PHI,4
SS,Scott Kingery (11057475),Scott Kingery,11057475,SS,3200,PHI@SD 08/11/2018 08:40PM ET,PHI,5.14
SS,JT Riddle (11057460),JT Riddle,11057460,SS,3200,NYM@MIA 08/11/2018 07:10PM ET,MIA,4.47
SS,Orlando Arcia (11057486),Orlando Arcia,11057486,SS,3100,MIL@ATL 08/11/2018 07:10PM ET,MIL,3.8
OF,Lonnie Chisenhall (11057479),Lonnie Chisenhall,11057479,OF,3100,CLE@CWS 08/11/2018 07:10PM ET,CLE,5.86
OF,Nicky Delmonico (11057487),Nicky Delmonico,11057487,OF,3100,CLE@CWS 08/11/2018 07:10PM ET,CWS,5.13
C,Mike Zunino (11057483),Mike Zunino,11057483,C,3100,SEA@HOU 08/11/2018 07:10PM ET,SEA,5.90
C,Austin Wynns (11057490),Austin Wynns,11057490,C,3100,BOS@BAL 08/11/2018 07:05PM ET,BAL,5.44
OF,Austin Hays (11057491),Austin Hays,11057491,OF,3100,BOS@BAL 08/11/2018 07:05PM ET,BAL,0
OF,Adolis Garcia (11057478),Adolis Garcia,11057478,OF,3100,STL@KC 08/11/2018 07:15PM ET,STL,1.5
2B,Kolten Wong (11057481),Kolten Wong,11057481,2B,3100,STL@KC 08/11/2018 07:15PM ET,STL,4.70
1B/OF,Jose Osuna (11057484),Jose Osuna,11057484,1B/OF,3100,PIT@SF 08/11/2018 09:05PM ET,PIT,2.73
2B/SS,Kelby Tomlinson (11057488),Kelby Tomlinson,11057488,2B/SS,3100,PIT@SF 08/11/2018 09:05PM ET,SF,3.02
2B/3B,Chase d'Arnaud (11057503),Chase d'Arnaud,11057503,2B/3B,3100,PIT@SF 08/11/2018 09:05PM ET,SF,4.85
OF,Jabari Blash (11057480),Jabari Blash,11057480,OF,3100,OAK@LAA 08/11/2018 09:07PM ET,LAA,1.14
C,Josh Phegley (11057482),Josh Phegley,11057482,C,3100,OAK@LAA 08/11/2018 09:07PM ET,OAK,5.37
1B/C,Stephen Vogt (11057498),Stephen Vogt,11057498,C/1B,3000,MIL@ATL 08/11/2018 07:10PM ET,MIL,0
OF,Lane Adams (11057505),Lane Adams,11057505,OF,3000,MIL@ATL 08/11/2018 07:10PM ET,ATL,3
3B,Rio Ruiz (11057512),Rio Ruiz,11057512,3B,3000,MIL@ATL 08/11/2018 07:10PM ET,ATL,0
OF,Bradley Zimmer (11057510),Bradley Zimmer,11057510,OF,3000,CLE@CWS 08/11/2018 07:10PM ET,CLE,5.24
1B,Bobby Bradley (11057521),Bobby Bradley,11057521,1B,3000,CLE@CWS 08/11/2018 07:10PM ET,CLE,0
2B,Dustin Pedroia (11057494),Dustin Pedroia,11057494,2B,3000,BOS@BAL 08/11/2018 07:05PM ET,BOS,3
OF,Cedric Mullins (11057522),Cedric Mullins,11057522,OF,3000,BOS@BAL 08/11/2018 07:05PM ET,BAL,14
OF,Yusniel Diaz (11057523),Yusniel Diaz,11057523,OF,3000,BOS@BAL 08/11/2018 07:05PM ET,BAL,0
OF,Rosell Herrera (11057507),Rosell Herrera,11057507,OF,3000,STL@KC 08/11/2018 07:15PM ET,KC,4.74
1B/3B,Hunter Dozier (11057515),Hunter Dozier,11057515,1B/3B,3000,STL@KC 08/11/2018 07:15PM ET,KC,4.84
OF,Hunter Pence (11057493),Hunter Pence,11057493,OF,3000,PIT@SF 08/11/2018 09:05PM ET,SF,3.21
OF,Mac Williamson (11057511),Mac Williamson,11057511,OF,3000,PIT@SF 08/11/2018 09:05PM ET,SF,6.18
1B,Chris Shaw (11057513),Chris Shaw,11057513,1B,3000,PIT@SF 08/11/2018 09:05PM ET,SF,0
SS,Cole Tucker (11057520),Cole Tucker,11057520,SS,3000,PIT@SF 08/11/2018 09:05PM ET,PIT,0
OF,Eric Young Jr. (11057492),Eric Young Jr.,11057492,OF,3000,OAK@LAA 08/11/2018 09:07PM ET,LAA,5
1B/3B,Luis Valbuena (11057495),Luis Valbuena,11057495,1B/3B,3000,OAK@LAA 08/11/2018 09:07PM ET,LAA,4.24
2B/3B,Zack Cozart (11057500),Zack Cozart,11057500,2B/3B,3000,OAK@LAA 08/11/2018 09:07PM ET,LAA,6.28
C,Jose Briceno (11057508),Jose Briceno,11057508,C,3000,OAK@LAA 08/11/2018 09:07PM ET,LAA,4.25
SS,Freddy Galvis (11057502),Freddy Galvis,11057502,SS,3000,PHI@SD 08/11/2018 08:40PM ET,SD,5.75
OF,Alex Dickerson (11057506),Alex Dickerson,11057506,OF,3000,PHI@SD 08/11/2018 08:40PM ET,SD,0
3B,Mitch Walding (11057509),Mitch Walding,11057509,3B,3000,PHI@SD 08/11/2018 08:40PM ET,PHI,0.4
2B,Luis Urias (11057519),Luis Urias,11057519,2B,3000,PHI@SD 08/11/2018 08:40PM ET,SD,0
SS,Fernando Tatis Jr. (11057524),Fernando Tatis Jr.,11057524,SS,3000,PHI@SD 08/11/2018 08:40PM ET,SD,0
OF,Jay Bruce (11057497),Jay Bruce,11057497,OF,3000,NYM@MIA 08/11/2018 07:10PM ET,NYM,5.02
SS,Amed Rosario (11057514),Amed Rosario,11057514,SS,3000,NYM@MIA 08/11/2018 07:10PM ET,NYM,5.52
2B/3B,Luis Guillorme (11057517),Luis Guillorme,11057517,2B/3B,3000,NYM@MIA 08/11/2018 07:10PM ET,NYM,2.37
C,Erik Kratz (11057526),Erik Kratz,11057526,C,2900,MIL@ATL 08/11/2018 07:10PM ET,MIL,4.76
SS,Tyler Saladino (11057536),Tyler Saladino,11057536,SS,2900,MIL@ATL 08/11/2018 07:10PM ET,MIL,4.81
OF,Domingo Santana (11057537),Domingo Santana,11057537,OF,2900,MIL@ATL 08/11/2018 07:10PM ET,MIL,4.69
SS,Mauricio Dubon (11057556),Mauricio Dubon,11057556,SS,2900,MIL@ATL 08/11/2018 07:10PM ET,MIL,0
3B,Austin Riley (11057559),Austin Riley,11057559,3B,2900,MIL@ATL 08/11/2018 07:10PM ET,ATL,0
OF,Brandon Guyer (11057532),Brandon Guyer,11057532,OF,2900,CLE@CWS 08/11/2018 07:10PM ET,CLE,3.74
3B,Yolmer Sanchez (11057538),Yolmer Sanchez,11057538,3B,2900,CLE@CWS 08/11/2018 07:10PM ET,CWS,6.51
C,Cameron Rupp (11057542),Cameron Rupp,11057542,C,2900,SEA@HOU 08/11/2018 07:10PM ET,SEA,0
1B,Ryon Healy (11057549),Ryon Healy,11057549,1B,2900,SEA@HOU 08/11/2018 07:10PM ET,SEA,6.63
3B/OF,Rob Segedin (11057540),Rob Segedin,11057540,3B/OF,2900,LAD@COL 08/11/2018 08:10PM ET,LAD,0
1B/OF,O'Koyea Dickson (11057544),O'Koyea Dickson,11057544,1B/OF,2900,LAD@COL 08/11/2018 08:10PM ET,LAD,0
C,Caleb Joseph (11057533),Caleb Joseph,11057533,C,2900,BOS@BAL 08/11/2018 07:05PM ET,BAL,4.93
C,Daniel Butler (11057539),Daniel Butler,11057539,C,2900,BOS@BAL 08/11/2018 07:05PM ET,BOS,3
SS,Ryan Mountcastle (11057558),Ryan Mountcastle,11057558,SS,2900,BOS@BAL 08/11/2018 07:05PM ET,BAL,0
C,Francisco Pena (11057531),Francisco Pena,11057531,C,2900,STL@KC 08/11/2018 07:15PM ET,STL,2.93
2B/OF,Sean Rodriguez (11057527),Sean Rodriguez,11057527,2B/OF,2900,PIT@SF 08/11/2018 09:05PM ET,PIT,3.95
C,Nick Hundley (11057530),Nick Hundley,11057530,C,2900,PIT@SF 08/11/2018 09:05PM ET,SF,5.41
2B,Christopher Bostick (11057548),Christopher Bostick,11057548,2B,2900,PIT@SF 08/11/2018 09:05PM ET,PIT,0
3B,Ke'Bryan Hayes (11057557),Ke'Bryan Hayes,11057557,3B,2900,PIT@SF 08/11/2018 09:05PM ET,PIT,0
SS,Jorge Mateo (11057551),Jorge Mateo,11057551,SS,2900,OAK@LAA 08/11/2018 09:07PM ET,OAK,0
1B,Jose Fernandez (11057553),Jose Fernandez,11057553,1B,2900,OAK@LAA 08/11/2018 09:07PM ET,LAA,3.54
2B/OF,Jose Pirela (11057534),Jose Pirela,11057534,2B/OF,2900,PHI@SD 08/11/2018 08:40PM ET,SD,5.31
3B/SS,J.P. Crawford (11057554),J.P. Crawford,11057554,3B/SS,2900,PHI@SD 08/11/2018 08:40PM ET,PHI,4.97
3B,David Wright (11057525),David Wright,11057525,3B,2900,NYM@MIA 08/11/2018 07:10PM ET,NYM,0
3B,Martin Prado (11057529),Martin Prado,11057529,3B,2900,NYM@MIA 08/11/2018 07:10PM ET,MIA,4.56
3B/SS,Phillip Evans (11057546),Phillip Evans,11057546,3B/SS,2900,NYM@MIA 08/11/2018 07:10PM ET,NYM,1.47
SS,Gavin Cecchini (11057550),Gavin Cecchini,11057550,SS,2900,NYM@MIA 08/11/2018 07:10PM ET,NYM,0
OF,Lewis Brinson (11057552),Lewis Brinson,11057552,OF,2900,NYM@MIA 08/11/2018 07:10PM ET,MIA,4.87
OF,Danny Santana (11057567),Danny Santana,11057567,OF,2800,MIL@ATL 08/11/2018 07:10PM ET,ATL,3.07
2B/SS,Nate Orf (11057570),Nate Orf,11057570,2B/SS,2800,MIL@ATL 08/11/2018 07:10PM ET,MIL,2.4
SS,Isan Diaz (11057589),Isan Diaz,11057589,SS,2800,MIL@ATL 08/11/2018 07:10PM ET,MIL,0
C,Omar Narvaez (11057568),Omar Narvaez,11057568,C,2800,CLE@CWS 08/11/2018 07:10PM ET,CWS,5.21
C,Kevan Smith (11057575),Kevan Smith,11057575,C,2800,CLE@CWS 08/11/2018 07:10PM ET,CWS,5.66
C,Martin Maldonado (11057562),Martin Maldonado,11057562,C,2800,SEA@HOU 08/11/2018 07:10PM ET,HOU,5.04
OF,Cameron Maybin (11057563),Cameron Maybin,11057563,OF,2800,SEA@HOU 08/11/2018 07:10PM ET,SEA,4.44
C,Mike Marjama (11057572),Mike Marjama,11057572,C,2800,SEA@HOU 08/11/2018 07:10PM ET,SEA,2.1
3B,Kyle Farmer (11057576),Kyle Farmer,11057576,3B,2800,LAD@COL 08/11/2018 08:10PM ET,LAD,2.66
1B/2B,Pat Valaika (11057581),Pat Valaika,11057581,1B/2B,2800,LAD@COL 08/11/2018 08:10PM ET,COL,2.04
OF,Tim Locastro (11057586),Tim Locastro,11057586,OF,2800,LAD@COL 08/11/2018 08:10PM ET,LAD,2.62
C,Christian Vazquez (11057565),Christian Vazquez,11057565,C,2800,BOS@BAL 08/11/2018 07:05PM ET,BOS,4.42
OF,Jaycob Brugman (11057569),Jaycob Brugman,11057569,OF,2800,BOS@BAL 08/11/2018 07:05PM ET,BAL,0
2B,Miguel Gomez (11057577),Miguel Gomez,11057577,2B,2800,PIT@SF 08/11/2018 09:05PM ET,SF,2.22
3B,Ryder Jones (11057585),Ryder Jones,11057585,3B,2800,PIT@SF 08/11/2018 09:05PM ET,SF,14
C,Jonathan Lucroy (11057564),Jonathan Lucroy,11057564,C,2800,OAK@LAA 08/11/2018 09:07PM ET,OAK,5.21
C,A.J. Ellis (11057561),A.J. Ellis,11057561,C,2800,PHI@SD 08/11/2018 08:40PM ET,SD,4.74
OF,Aaron Altherr (11057566),Aaron Altherr,11057566,OF,2800,PHI@SD 08/11/2018 08:40PM ET,PHI,4.02
2B/3B,Jesmuel Valentin (11057578),Jesmuel Valentin,11057578,2B/3B,2800,PHI@SD 08/11/2018 08:40PM ET,PHI,2.39
2B,Carlos Asuaje (11057580),Carlos Asuaje,11057580,2B,2800,PHI@SD 08/11/2018 08:40PM ET,SD,3.59
C,Francisco Mejia (11057587),Francisco Mejia,11057587,C,2800,PHI@SD 08/11/2018 08:40PM ET,SD,4
OF,Isaac Galloway (11057560),Isaac Galloway,11057560,OF,2800,NYM@MIA 08/11/2018 07:10PM ET,MIA,1.67
2B/3B,T.J. Rivera (11057573),T.J. Rivera,11057573,2B/3B,2800,NYM@MIA 08/11/2018 07:10PM ET,NYM,0
1B/OF,Dominic Smith (11057583),Dominic Smith,11057583,1B/OF,2800,NYM@MIA 08/11/2018 07:10PM ET,NYM,2.89
